date,wastewater volume,ww line 1,ww line 2,ww line 3,ww line 4,rainfall,temperature_2m,relative_humidity_2m,rain,precipitation
2019-05-09 23:00:00,2167.69,331.89,881.59,134.83,819.36,0.0,15.62,63.76,0.0,0.0
2019-05-10 00:00:00,1970.62,290.41,726.02,134.83,819.36,0.0,18.11,56.42,0.0,0.0
2019-05-10 01:00:00,1659.47,217.81,528.96,103.72,808.99,0.0,19.66,55.69,0.0,0.0
2019-05-10 02:00:00,1327.58,155.58,300.78,62.23,808.99,0.0,20.7,55.4,0.0,0.0
2019-05-10 03:00:00,445.98,103.72,165.95,31.12,145.2,0.0,21.43,54.13,0.0,0.0
2019-05-10 04:00:00,891.97,72.6,103.72,31.12,684.53,0.0,21.84,52.64,0.0,0.0
2019-05-10 05:00:00,165.95,51.86,82.97,31.12,0.0,0.0,21.84,53.7,0.0,0.0
2019-05-10 06:00:00,912.71,51.86,93.35,31.12,736.39,0.0,21.06,59.89,0.0,0.0
2019-05-10 07:00:00,757.13,124.46,238.55,103.72,290.41,0.0,19.51,57.17,0.0,0.0
2019-05-10 08:00:00,1711.33,217.81,539.33,134.83,819.36,0.0,18.52,62.53,0.0,0.0
2019-05-10 09:00:00,2022.48,280.04,746.76,207.43,788.25,0.0,17.33,71.4,0.0,0.0
2019-05-10 10:00:00,1980.99,259.29,767.51,155.58,798.62,0.0,15.98,78.1,0.0,0.0
2019-05-10 11:00:00,1752.82,217.81,580.82,145.2,808.99,0.0,15.83,80.7,0.0,0.0
2019-05-10 12:00:00,1566.13,207.43,466.73,82.97,808.99,0.0,14.74,83.54,0.0,0.0
2019-05-10 13:00:00,1296.46,197.06,414.87,82.97,601.56,0.0,17.02,72.3,0.0,0.0
2019-05-10 14:00:00,1296.46,186.69,383.75,72.6,653.42,0.0,15.26,86.13,0.0,0.0
2019-05-10 15:00:00,1047.54,186.69,363.01,82.97,414.87,0.0,14.89,94.39,0.0,0.0
2019-05-10 16:00:00,1244.6,165.95,331.89,72.6,674.16,0.0,14.38,92.81,0.0,0.0
2019-05-10 17:00:00,902.34,165.95,331.89,62.23,342.27,0.0,13.65,91.23,0.0,0.0
2019-05-10 18:00:00,1441.67,176.32,352.64,124.46,788.25,0.0,13.23,86.75,0.0,0.0
2019-05-10 19:00:00,1514.27,217.81,425.24,103.72,767.51,0.0,12.92,88.18,0.0,0.0
2019-05-10 20:00:00,1732.07,259.29,560.07,145.2,767.51,0.0,12.25,92.65,0.0,0.0
2019-05-10 21:00:00,1918.76,290.41,674.16,186.69,767.51,0.0,14.06,88.89,0.0,0.0
2019-05-10 22:00:00,2105.46,321.52,808.99,197.06,777.88,0.0,16.09,74.07,0.0,0.0
2019-05-10 23:00:00,2105.46,321.52,850.48,155.58,777.88,0.0,17.23,68.82,0.0,0.0
2019-05-11 00:00:00,1856.53,280.04,705.28,103.72,767.51,0.0,18.99,55.14,0.0,0.0
2019-05-11 01:00:00,1597.24,228.18,487.47,114.09,767.51,0.0,19.92,51.77,0.0,0.0
2019-05-11 02:00:00,1275.72,155.58,290.41,72.6,757.13,0.0,20.65,50.08,0.0,0.0
2019-05-11 03:00:00,549.7,103.72,176.32,20.74,248.92,0.0,21.17,48.88,0.0,0.0
2019-05-11 04:00:00,808.99,82.97,103.72,31.12,591.19,0.0,22.05,48.47,0.0,0.0
2019-05-11 05:00:00,238.55,51.86,93.35,31.12,62.23,0.0,20.65,50.59,0.62,0.62
2019-05-11 06:00:00,840.11,72.6,124.46,41.49,601.56,0.0,19.41,63.16,0.41,0.41
2019-05-11 07:00:00,726.02,103.72,269.66,72.6,280.04,0.0,17.43,73.1,2.49,2.49
2019-05-11 08:00:00,1700.96,228.18,518.58,145.2,808.99,0.0,15.57,82.01,4.87,4.87
2019-05-11 09:00:00,2001.74,280.04,715.65,197.06,808.99,0.0,14.43,86.31,1.35,1.35
2019-05-11 10:00:00,1949.88,248.92,715.65,165.95,819.36,0.0,14.12,83.73,1.14,1.14
2019-05-11 11:00:00,1742.45,217.81,580.82,134.83,808.99,0.0,13.75,85.66,0.1,0.1
2019-05-11 12:00:00,1535.01,197.06,477.1,62.23,798.62,0.0,14.22,91.59,0.0,0.0
2019-05-11 13:00:00,1161.63,197.06,425.24,82.97,456.35,0.0,13.55,95.23,0.0,0.0
2019-05-11 14:00:00,1151.26,197.06,373.38,72.6,508.21,0.0,12.82,97.42,0.0,0.0
2019-05-11 15:00:00,1483.15,176.32,373.38,124.46,808.99,0.0,12.25,96.75,0.0,0.0
2019-05-11 16:00:00,840.11,155.58,342.27,72.6,269.66,0.0,12.35,96.76,0.0,0.0
2019-05-11 17:00:00,2821.1,1555.76,466.73,93.35,705.28,7.78,12.09,98.36,0.0,0.0
2019-05-11 18:00:00,5818.52,3889.39,912.71,217.81,798.62,1.56,11.78,96.4,0.0,0.0
2019-05-11 19:00:00,3049.28,1358.69,726.02,155.58,808.99,0.52,11.32,96.06,0.0,0.0
2019-05-11 20:00:00,2499.58,912.71,643.05,145.2,798.62,0.52,11.0,95.4,0.0,0.0
2019-05-11 21:00:00,2634.41,850.48,757.13,228.18,798.62,0.0,12.56,89.63,0.0,0.0
2019-05-11 22:00:00,2261.03,445.98,798.62,217.81,798.62,0.0,14.17,83.18,0.0,0.0
2019-05-11 23:00:00,2063.97,311.15,829.74,124.46,798.62,0.0,15.88,67.15,0.0,0.0
2019-05-12 00:00:00,1887.65,280.04,705.28,103.72,798.62,0.0,17.43,55.87,0.0,0.0
2019-05-12 01:00:00,1649.1,217.81,497.84,134.83,798.62,0.0,18.68,54.13,0.0,0.0
2019-05-12 02:00:00,1296.46,155.58,311.15,41.49,788.25,0.0,19.61,55.68,0.0,0.0
2019-05-12 03:00:00,425.24,103.72,165.95,31.12,124.46,0.0,20.65,55.39,0.0,0.0
2019-05-12 04:00:00,902.34,72.6,124.46,31.12,674.16,0.0,21.27,53.37,0.1,0.1
2019-05-12 05:00:00,176.32,62.23,72.6,31.12,10.37,0.0,20.91,54.72,0.1,0.1
2019-05-12 06:00:00,1006.05,62.23,103.72,41.49,798.62,0.0,20.96,54.01,0.0,0.0
2019-05-12 07:00:00,757.13,103.72,228.18,93.35,331.89,0.0,20.29,54.92,0.0,0.0
2019-05-12 08:00:00,1680.22,217.81,528.96,145.2,788.25,0.0,19.35,59.27,0.0,0.0
2019-05-12 09:00:00,1980.99,280.04,705.28,197.06,798.62,0.0,17.85,72.7,0.0,0.0
2019-05-12 10:00:00,1898.02,248.92,694.9,145.2,808.99,0.0,16.71,78.73,0.0,0.0
2019-05-12 11:00:00,1752.82,228.18,570.44,145.2,808.99,0.0,16.14,81.55,0.0,0.0
2019-05-12 12:00:00,1566.13,197.06,477.1,93.35,798.62,0.0,16.24,80.5,0.0,0.0
2019-05-12 13:00:00,1472.78,197.06,425.24,72.6,777.88,0.0,17.12,75.75,0.0,0.0
2019-05-12 14:00:00,995.68,186.69,373.38,72.6,363.01,0.0,16.61,79.24,0.0,0.0
2019-05-12 15:00:00,1441.67,165.95,383.75,82.97,808.99,0.0,14.89,88.68,0.0,0.0
2019-05-12 16:00:00,902.34,165.95,363.01,72.6,300.78,0.0,14.79,88.38,0.0,0.0
2019-05-12 17:00:00,1244.6,165.95,342.27,72.6,663.79,0.0,15.1,84.7,0.0,0.0
2019-05-12 18:00:00,985.31,176.32,352.64,114.09,342.27,0.0,13.8,90.35,0.0,0.0
2019-05-12 19:00:00,1524.64,197.06,414.87,114.09,798.62,0.0,12.66,96.45,0.0,0.0
2019-05-12 20:00:00,1649.1,238.55,518.58,103.72,788.25,0.0,12.97,97.75,0.0,0.0
2019-05-12 21:00:00,1835.79,269.66,601.56,176.32,788.25,0.0,14.58,94.36,0.0,0.0
2019-05-12 22:00:00,1991.37,311.15,684.53,197.06,798.62,0.0,16.35,88.25,0.1,0.1
2019-05-12 23:00:00,1949.88,311.15,726.02,124.46,788.25,0.0,17.8,81.26,0.0,0.0
2019-05-13 00:00:00,1846.16,269.66,663.79,124.46,788.25,0.0,17.38,79.36,0.0,0.0
2019-05-13 01:00:00,1607.61,228.18,497.84,114.09,767.51,0.0,17.54,78.35,0.73,0.73
2019-05-13 02:00:00,1140.89,186.69,311.15,51.86,591.19,0.0,17.85,80.48,0.31,0.31
2019-05-13 03:00:00,767.51,114.09,207.43,31.12,414.87,0.0,17.43,81.74,0.83,0.83
2019-05-13 04:00:00,643.05,93.35,134.83,31.12,383.75,0.0,17.23,81.18,0.21,0.21
2019-05-13 05:00:00,197.06,72.6,93.35,31.12,0.0,0.0,17.8,81.53,0.1,0.1
2019-05-13 06:00:00,767.51,51.86,93.35,31.12,591.19,0.0,18.58,72.84,0.0,0.0
2019-05-13 07:00:00,414.87,82.97,155.58,72.6,103.72,0.0,17.69,78.38,0.1,0.1
2019-05-13 08:00:00,1389.81,155.58,331.89,103.72,798.62,0.52,17.28,83.33,0.62,0.62
2019-05-13 09:00:00,1690.59,238.55,497.84,155.58,798.62,1.56,16.76,87.16,0.1,0.1
2019-05-13 10:00:00,1970.62,425.24,560.07,186.69,798.62,0.52,15.57,91.7,0.0,0.0
2019-05-13 11:00:00,1939.51,383.75,560.07,186.69,808.99,0.52,16.19,87.66,0.0,0.0
2019-05-13 12:00:00,1638.73,269.66,497.84,72.6,798.62,0.0,15.36,85.01,0.0,0.0
2019-05-13 13:00:00,1410.55,228.18,404.5,93.35,684.53,0.0,15.62,82.29,0.0,0.0
2019-05-13 14:00:00,1317.21,290.41,394.12,124.46,508.21,0.52,14.89,83.56,0.1,0.1
2019-05-13 15:00:00,1244.6,259.29,352.64,72.6,560.07,0.0,15.0,83.3,0.0,0.0
2019-05-13 16:00:00,1161.63,197.06,311.15,82.97,570.44,0.0,14.84,84.39,0.0,0.0
2019-05-13 17:00:00,1006.05,197.06,300.78,72.6,435.61,0.0,14.17,88.9,0.0,0.0
2019-05-13 18:00:00,1420.92,217.81,342.27,155.58,705.28,0.0,15.2,84.99,0.21,0.21
2019-05-13 19:00:00,1203.12,248.92,425.24,93.35,435.61,0.0,15.36,85.58,0.1,0.1
2019-05-13 20:00:00,1752.82,269.66,549.7,134.83,798.62,0.0,15.05,88.7,0.21,0.21
2019-05-13 21:00:00,1825.42,280.04,570.44,176.32,798.62,0.0,15.41,88.73,0.31,0.31
2019-05-13 22:00:00,1949.88,311.15,653.42,186.69,798.62,0.0,16.71,81.1,0.1,0.1
2019-05-13 23:00:00,1877.28,290.41,663.79,134.83,788.25,0.0,17.23,82.52,0.0,0.0
2019-05-14 00:00:00,1732.07,259.29,591.19,82.97,798.62,0.0,18.42,80.83,0.0,0.0
2019-05-14 01:00:00,1576.5,228.18,435.61,134.83,777.88,0.0,19.56,61.74,0.1,0.1
2019-05-14 02:00:00,881.59,165.95,300.78,31.12,383.75,0.0,19.46,60.7,0.0,0.0
2019-05-14 03:00:00,881.59,124.46,197.06,62.23,497.84,0.0,20.08,59.26,0.31,0.31
2019-05-14 04:00:00,414.87,82.97,124.46,31.12,176.32,0.0,20.29,59.5,0.1,0.1
2019-05-14 05:00:00,207.43,72.6,93.35,31.12,10.37,1.56,20.34,58.93,0.1,0.1
2019-05-14 06:00:00,1068.29,311.15,114.09,41.49,601.56,0.52,19.51,62.14,0.0,0.0
2019-05-14 07:00:00,663.79,259.29,176.32,72.6,155.58,0.0,16.92,81.66,0.62,0.62
2019-05-14 08:00:00,1254.98,134.83,259.29,72.6,788.25,0.0,16.61,86.86,0.93,0.93
2019-05-14 09:00:00,1566.13,207.43,435.61,155.58,767.51,0.0,16.03,92.94,0.41,0.41
2019-05-14 10:00:00,1763.19,259.29,549.7,176.32,777.88,0.0,15.98,93.85,0.62,0.62
2019-05-14 11:00:00,1804.68,259.29,591.19,165.95,788.25,0.0,15.93,94.45,0.62,0.62
2019-05-14 12:00:00,1649.1,259.29,518.58,103.72,767.51,0.0,16.35,89.7,0.41,0.41
2019-05-14 13:00:00,1503.9,238.55,414.87,103.72,746.76,0.0,16.35,91.77,0.41,0.41
2019-05-14 14:00:00,902.34,207.43,373.38,72.6,248.92,0.0,16.03,93.24,0.73,0.73
2019-05-14 15:00:00,1441.67,207.43,331.89,114.09,788.25,0.0,15.62,95.98,0.62,0.62
2019-05-14 16:00:00,1213.49,311.15,342.27,93.35,466.73,4.15,15.57,93.82,0.62,0.62
2019-05-14 17:00:00,3692.33,2115.83,591.19,155.58,829.74,3.11,15.62,92.61,0.73,0.73
2019-05-14 18:00:00,4449.46,2603.3,684.53,217.81,943.82,1.04,15.15,96.27,1.76,1.76
2019-05-14 19:00:00,3567.86,1763.19,694.9,155.58,954.2,2.59,15.15,93.18,2.59,2.59
2019-05-14 20:00:00,4293.88,2323.26,850.48,176.32,943.82,1.56,15.0,94.7,2.7,2.7
2019-05-14 21:00:00,4885.07,2696.64,995.68,248.92,943.82,1.56,15.0,96.57,2.59,2.59
2019-05-14 22:00:00,4490.95,2271.4,1037.17,238.55,943.82,0.52,15.31,96.9,1.76,1.76
2019-05-14 23:00:00,3235.97,1182.37,923.08,176.32,954.2,1.56,15.93,95.07,0.93,0.93
2019-05-15 00:00:00,3993.1,2188.43,860.85,145.2,798.62,1.56,16.09,94.77,0.73,0.73
2019-05-15 01:00:00,4138.31,2426.98,746.76,165.95,798.62,0.52,17.07,90.06,0.31,0.31
2019-05-15 02:00:00,2178.06,871.22,425.24,93.35,788.25,3.63,17.33,91.85,0.31,0.31
2019-05-15 03:00:00,4127.94,2758.87,456.35,134.83,777.88,3.63,18.52,85.96,0.21,0.21
2019-05-15 04:00:00,4418.34,3101.14,435.61,114.09,767.51,0.52,18.73,82.73,0.1,0.1
2019-05-15 05:00:00,1690.59,674.16,197.06,62.23,757.13,1.56,19.3,73.69,0.21,0.21
2019-05-15 06:00:00,1659.47,611.93,197.06,82.97,767.51,2.07,19.04,71.04,0.0,0.0
2019-05-15 07:00:00,3702.7,2395.86,487.47,155.58,663.79,5.19,18.68,72.86,0.0,0.0
2019-05-15 08:00:00,6274.88,4210.91,964.57,228.18,871.22,2.07,18.11,75.92,0.1,0.1
2019-05-15 09:00:00,5102.88,2271.4,1016.43,228.18,1586.87,0.52,17.28,82.79,0.0,0.0
2019-05-15 10:00:00,3661.21,1078.66,757.13,248.92,1576.5,0.0,16.4,87.97,0.1,0.1
2019-05-15 11:00:00,2312.89,435.61,591.19,321.52,964.57,0.0,15.72,93.22,0.21,0.21
2019-05-15 12:00:00,1628.36,217.81,497.84,93.35,819.36,0.0,15.05,92.26,0.1,0.1
2019-05-15 13:00:00,1431.29,207.43,456.35,114.09,653.42,0.0,15.0,92.56,0.0,0.0
2019-05-15 14:00:00,1213.49,197.06,414.87,72.6,528.96,0.0,15.05,91.36,0.0,0.0
2019-05-15 15:00:00,1514.27,176.32,383.75,114.09,840.11,0.0,14.22,90.98,0.0,0.0
2019-05-15 16:00:00,881.59,176.32,373.38,93.35,238.55,0.0,13.49,91.22,0.0,0.0
2019-05-15 17:00:00,1410.55,165.95,342.27,72.6,829.74,0.0,12.97,92.4,0.0,0.0
2019-05-15 18:00:00,995.68,186.69,373.38,114.09,321.52,0.0,12.25,93.27,0.0,0.0
2019-05-15 19:00:00,1617.99,207.43,456.35,124.46,829.74,0.0,11.0,95.4,0.0,0.0
2019-05-15 20:00:00,1783.93,259.29,580.82,114.09,829.74,0.0,10.85,94.11,0.0,0.0
2019-05-15 21:00:00,2095.08,300.78,746.76,217.81,829.74,0.0,13.39,88.52,0.0,0.0
2019-05-15 22:00:00,2219.54,321.52,850.48,217.81,829.74,0.0,16.03,85.1,0.0,0.0
2019-05-15 23:00:00,2167.69,321.52,860.85,165.95,819.36,0.0,18.52,75.75,0.0,0.0
2019-05-16 00:00:00,1970.62,300.78,746.76,93.35,829.74,0.0,21.53,61.0,0.0,0.0
2019-05-16 01:00:00,1680.22,228.18,497.84,134.83,819.36,0.0,23.35,51.66,0.0,0.0
2019-05-16 02:00:00,1317.21,145.2,290.41,72.6,808.99,0.0,24.95,41.31,0.0,0.0
2019-05-16 03:00:00,518.58,103.72,176.32,31.12,207.43,0.0,26.2,34.04,0.0,0.0
2019-05-16 04:00:00,871.22,72.6,124.46,31.12,643.05,0.0,26.3,34.54,0.0,0.0
2019-05-16 05:00:00,300.78,51.86,82.97,31.12,134.83,0.0,24.59,52.33,0.0,0.0
2019-05-16 06:00:00,891.97,62.23,114.09,31.12,684.53,0.0,22.0,62.32,0.0,0.0
2019-05-16 07:00:00,850.48,114.09,280.04,103.72,352.64,0.0,22.67,59.12,0.0,0.0
2019-05-16 08:00:00,1773.56,228.18,591.19,145.2,808.99,0.0,21.22,63.37,0.0,0.0
2019-05-16 09:00:00,2188.43,300.78,850.48,217.81,819.36,0.0,19.82,73.31,0.0,0.0
2019-05-16 10:00:00,2053.6,269.66,788.25,165.95,829.74,0.0,18.84,75.06,0.0,0.0
2019-05-16 11:00:00,1815.05,228.18,632.67,145.2,808.99,0.0,18.26,70.88,0.0,0.0
2019-05-16 12:00:00,1649.1,207.43,508.21,114.09,819.36,0.0,18.37,64.4,0.0,0.0
2019-05-16 13:00:00,1524.64,197.06,445.98,72.6,808.99,0.0,16.5,75.64,0.0,0.0
2019-05-16 14:00:00,1296.46,197.06,394.12,72.6,632.67,0.0,14.63,85.77,0.0,0.0
2019-05-16 15:00:00,1140.89,176.32,394.12,93.35,477.1,0.0,14.95,91.35,0.0,0.0
2019-05-16 16:00:00,1452.04,176.32,363.01,145.2,767.51,0.0,13.86,96.51,0.0,0.0
2019-05-16 17:00:00,1358.69,165.95,331.89,114.09,746.76,0.0,14.06,94.64,0.0,0.0
2019-05-16 18:00:00,1047.54,186.69,373.38,124.46,363.01,0.0,12.72,99.37,0.0,0.0
2019-05-16 19:00:00,1462.41,207.43,435.61,103.72,715.65,0.0,12.87,99.7,0.0,0.0
2019-05-16 20:00:00,1773.56,259.29,580.82,145.2,788.25,0.0,11.89,101.01,0.0,0.0
2019-05-16 21:00:00,1970.62,300.78,694.9,186.69,788.25,0.0,13.8,98.11,0.0,0.0
2019-05-16 22:00:00,2157.31,331.89,829.74,207.43,788.25,0.0,16.86,89.46,0.0,0.0
2019-05-16 23:00:00,2115.83,321.52,850.48,155.58,788.25,0.0,19.66,75.46,0.0,0.0
2019-05-17 00:00:00,1887.65,280.04,726.02,93.35,788.25,0.0,23.09,65.89,0.0,0.0
2019-05-17 01:00:00,1659.47,217.81,528.96,124.46,788.25,0.0,25.16,60.49,0.0,0.0
2019-05-17 02:00:00,1296.46,155.58,300.78,62.23,777.88,0.0,25.99,58.41,0.0,0.0
2019-05-17 03:00:00,528.96,103.72,176.32,31.12,217.81,0.0,25.99,60.11,0.0,0.0
2019-05-17 04:00:00,840.11,72.6,124.46,31.12,611.93,0.0,26.15,62.69,0.0,0.0
2019-05-17 05:00:00,280.04,51.86,72.6,31.12,124.46,0.0,26.04,65.5,0.0,0.0
2019-05-17 06:00:00,912.71,62.23,103.72,31.12,715.65,0.0,25.68,69.67,0.0,0.0
2019-05-17 07:00:00,808.99,103.72,248.92,103.72,352.64,0.0,25.27,70.91,0.0,0.0
2019-05-17 08:00:00,1732.07,228.18,570.44,145.2,788.25,0.0,24.33,75.8,0.0,0.0
2019-05-17 09:00:00,2043.22,290.41,757.13,197.06,798.62,0.0,22.88,80.47,0.0,0.0
2019-05-17 10:00:00,2012.11,248.92,757.13,197.06,808.99,0.0,22.36,77.39,0.0,0.0
2019-05-17 11:00:00,1804.68,228.18,622.3,134.83,819.36,0.0,19.09,96.17,0.0,0.0
2019-05-17 12:00:00,1638.73,207.43,508.21,114.09,808.99,0.0,20.75,78.37,0.0,0.0
2019-05-17 13:00:00,1555.76,186.69,425.24,72.6,871.22,0.0,20.96,78.4,0.0,0.0
2019-05-17 14:00:00,1420.92,197.06,394.12,72.6,757.13,0.0,18.52,91.65,0.0,0.0
2019-05-17 15:00:00,1026.8,186.69,373.38,82.97,383.75,0.0,19.92,85.04,0.0,0.0
2019-05-17 16:00:00,1400.18,165.95,352.64,82.97,798.62,0.0,19.87,81.3,0.0,0.0
2019-05-17 17:00:00,1254.98,165.95,331.89,93.35,663.79,0.0,19.35,78.65,0.0,0.0
2019-05-17 18:00:00,1047.54,176.32,373.38,93.35,404.5,0.0,15.52,89.62,0.0,0.0
2019-05-17 19:00:00,1597.24,217.81,456.35,114.09,808.99,0.0,15.31,85.29,0.0,0.0
2019-05-17 20:00:00,1773.56,248.92,570.44,155.58,798.62,0.0,17.43,72.62,0.0,0.0
2019-05-17 21:00:00,2032.85,311.15,705.28,207.43,808.99,0.0,20.18,67.64,0.0,0.0
2019-05-17 22:00:00,2178.06,321.52,840.11,207.43,808.99,0.0,22.36,68.99,0.0,0.0
2019-05-17 23:00:00,2105.46,321.52,829.74,145.2,808.99,0.0,24.95,67.79,0.0,0.0
2019-05-18 00:00:00,1908.39,290.41,715.65,93.35,808.99,0.0,27.29,53.55,0.0,0.0
2019-05-18 01:00:00,1669.84,238.55,497.84,124.46,808.99,0.0,29.26,48.83,0.0,0.0
2019-05-18 02:00:00,1296.46,155.58,290.41,62.23,788.25,0.0,29.98,49.49,0.0,0.0
2019-05-18 03:00:00,383.75,114.09,176.32,31.12,62.23,0.0,29.78,54.7,0.0,0.0
2019-05-18 04:00:00,974.94,72.6,124.46,31.12,746.76,0.0,27.91,58.14,0.0,0.0
2019-05-18 05:00:00,186.69,62.23,93.35,31.12,0.0,0.0,27.13,60.39,0.0,0.0
2019-05-18 06:00:00,777.88,72.6,114.09,31.12,560.07,0.0,27.18,68.47,0.0,0.0
2019-05-18 07:00:00,674.16,114.09,259.29,82.97,217.81,0.0,27.24,69.12,0.0,0.0
2019-05-18 08:00:00,1794.3,248.92,570.44,155.58,819.36,0.0,26.15,65.31,0.0,0.0
2019-05-18 09:00:00,2105.46,290.41,788.25,197.06,829.74,0.0,23.76,74.52,0.0,0.0
2019-05-18 10:00:00,1918.76,269.66,788.25,155.58,705.28,0.0,22.41,77.4,0.0,0.0
2019-05-18 11:00:00,1846.16,238.55,622.3,165.95,819.36,0.0,21.79,77.79,0.0,0.0
2019-05-18 12:00:00,1638.73,217.81,508.21,103.72,808.99,0.0,21.32,81.78,0.0,0.0
2019-05-18 13:00:00,1524.64,197.06,435.61,82.97,808.99,0.0,21.53,80.26,0.0,0.0
2019-05-18 14:00:00,1369.06,197.06,394.12,62.23,715.65,0.0,21.32,76.97,0.0,0.0
2019-05-18 15:00:00,1078.66,186.69,373.38,103.72,414.87,0.0,21.17,73.57,0.0,0.0
2019-05-18 16:00:00,964.57,176.32,363.01,62.23,363.01,0.0,20.86,75.91,0.0,0.0
2019-05-18 17:00:00,1379.44,165.95,342.27,51.86,819.36,0.0,20.81,75.42,0.0,0.0
2019-05-18 18:00:00,1130.52,186.69,373.38,114.09,456.35,0.0,20.81,75.66,0.0,0.0
2019-05-18 19:00:00,1628.36,217.81,456.35,124.46,829.74,0.0,20.34,82.68,0.0,0.0
2019-05-18 20:00:00,1752.82,248.92,560.07,124.46,819.36,0.0,20.03,83.97,0.0,0.0
2019-05-18 21:00:00,1991.37,290.41,674.16,207.43,819.36,0.0,20.18,86.43,0.0,0.0
2019-05-18 22:00:00,2115.83,321.52,777.88,197.06,819.36,0.0,20.55,88.97,0.0,0.0
2019-05-18 23:00:00,2063.97,311.15,788.25,145.2,819.36,0.0,20.86,89.85,0.0,0.0
2019-05-19 00:00:00,1877.28,269.66,694.9,93.35,819.36,0.0,23.14,79.25,0.0,0.0
2019-05-19 01:00:00,1628.36,207.43,487.47,124.46,808.99,0.0,23.04,79.73,0.0,0.0
2019-05-19 02:00:00,1234.23,155.58,290.41,62.23,726.02,0.0,22.21,80.36,0.0,0.0
2019-05-19 03:00:00,373.38,114.09,186.69,31.12,41.49,0.0,22.83,79.45,1.14,1.14
2019-05-19 04:00:00,497.84,72.6,114.09,31.12,280.04,0.0,22.1,79.84,0.1,0.1
2019-05-19 05:00:00,860.85,62.23,93.35,31.12,674.16,0.0,22.21,74.23,1.04,1.04
2019-05-19 06:00:00,207.43,62.23,114.09,31.12,0.0,0.0,21.64,75.08,0.62,0.62
2019-05-19 07:00:00,1099.4,103.72,238.55,82.97,674.16,0.0,18.94,92.57,1.66,1.66
2019-05-19 08:00:00,1628.36,207.43,487.47,134.83,798.62,0.0,19.09,91.41,0.31,0.31
2019-05-19 09:00:00,1866.91,248.92,622.3,186.69,808.99,0.0,18.84,93.75,1.66,1.66
2019-05-19 10:00:00,1794.3,228.18,601.56,155.58,808.99,0.0,18.68,94.33,1.45,1.45
2019-05-19 11:00:00,1358.69,197.06,477.1,103.72,580.82,0.0,18.11,95.2,2.39,2.39
2019-05-19 12:00:00,1524.64,186.69,425.24,103.72,808.99,0.0,17.9,98.59,4.98,4.98
2019-05-19 13:00:00,860.85,186.69,383.75,82.97,207.43,0.0,17.75,100.48,1.66,1.66
2019-05-19 14:00:00,1369.06,176.32,373.38,41.49,777.88,0.0,17.38,98.57,0.41,0.41
2019-05-19 15:00:00,891.97,186.69,363.01,103.72,238.55,2.07,17.18,94.54,0.1,0.1
2019-05-19 16:00:00,2095.08,726.02,435.61,124.46,808.99,2.59,17.18,96.07,0.31,0.31
2019-05-19 17:00:00,2146.94,798.62,445.98,93.35,808.99,2.59,17.18,96.37,0.41,0.41
2019-05-19 18:00:00,2541.07,1016.43,539.33,176.32,808.99,2.07,17.28,94.54,0.1,0.1
2019-05-19 19:00:00,2831.47,1296.46,591.19,145.2,798.62,1.04,17.28,94.24,0.1,0.1
2019-05-19 20:00:00,2696.64,1099.4,622.3,165.95,808.99,0.52,17.23,96.07,0.31,0.31
2019-05-19 21:00:00,2364.75,715.65,653.42,197.06,798.62,0.0,17.43,96.08,0.21,0.21
2019-05-19 22:00:00,2084.71,394.12,684.53,197.06,808.99,0.0,17.69,96.71,0.31,0.31
2019-05-19 23:00:00,1949.88,311.15,694.9,145.2,798.62,0.0,18.42,94.02,0.1,0.1
2019-05-20 00:00:00,1794.3,280.04,611.93,93.35,808.99,0.52,19.82,85.02,0.21,0.21
2019-05-20 01:00:00,1649.1,259.29,466.73,134.83,788.25,0.52,20.91,79.91,0.21,0.21
2019-05-20 02:00:00,1514.27,321.52,342.27,62.23,788.25,0.52,21.01,80.44,0.0,0.0
2019-05-20 03:00:00,819.36,259.29,228.18,62.23,269.66,1.04,22.41,74.74,0.0,0.0
2019-05-20 04:00:00,1151.26,217.81,155.58,31.12,746.76,0.0,23.97,68.45,0.0,0.0
2019-05-20 05:00:00,311.15,114.09,124.46,31.12,41.49,0.0,24.07,67.39,0.0,0.0
2019-05-20 06:00:00,560.07,72.6,103.72,31.12,352.64,0.52,23.35,70.53,0.0,0.0
2019-05-20 07:00:00,840.11,248.92,197.06,62.23,331.89,0.0,22.98,70.68,0.0,0.0
2019-05-20 08:00:00,1389.81,248.92,342.27,134.83,663.79,0.0,22.52,71.73,0.0,0.0
2019-05-20 09:00:00,1721.7,248.92,508.21,155.58,808.99,0.0,20.75,81.43,0.0,0.0
2019-05-20 10:00:00,1804.68,259.29,570.44,165.95,808.99,0.0,19.04,87.69,0.0,0.0
2019-05-20 11:00:00,1825.42,259.29,580.82,176.32,808.99,0.0,18.21,90.17,0.0,0.0
2019-05-20 12:00:00,1638.73,238.55,477.1,103.72,819.36,0.0,18.73,90.22,0.0,0.0
2019-05-20 13:00:00,1545.38,248.92,404.5,93.35,798.62,0.0,18.73,89.65,0.0,0.0
2019-05-20 14:00:00,1006.05,228.18,383.75,82.97,311.15,0.0,18.42,90.48,0.0,0.0
2019-05-20 15:00:00,1441.67,207.43,363.01,197.06,674.16,0.0,18.11,90.16,0.0,0.0
2019-05-20 16:00:00,1140.89,197.06,331.89,72.6,539.33,0.0,17.07,94.23,0.0,0.0
